id,created_at,load_type,volt,frequency,power_factor,current,power,energy
261,2023-07-10T18:23:17+00:00,Orpat Cordless kettle,242.7,50.0,0.04,0.05,0.5,0.15
262,2023-07-10T18:23:17+00:00,Nova hair dryer,242.8,50.0,0.88,0.61,131.0,0.18
263,2023-07-10T18:23:19+00:00,Orpat Cordless kettle,242.8,50.0,0.04,0.05,0.5,0.15
264,2023-07-10T18:23:19+00:00,Nova hair dryer,242.9,50.0,0.88,0.61,131.1,0.18
265,2023-07-10T18:23:21+00:00,Orpat Cordless kettle,242.9,50.0,0.04,0.05,0.5,0.15
266,2023-07-10T18:23:21+00:00,Nova hair dryer,243.0,50.0,0.88,0.62,131.2,0.18
267,2023-07-10T18:23:23+00:00,Orpat Cordless kettle,242.8,50.0,0.05,0.05,0.6,0.15
268,2023-07-10T18:23:23+00:00,Nova hair dryer,242.9,50.0,0.87,0.62,131.2,0.18
269,2023-07-10T18:23:25+00:00,Orpat Cordless kettle,242.9,50.0,0.05,0.05,0.6,0.15
270,2023-07-10T18:23:25+00:00,Nova hair dryer,243.0,50.0,0.87,0.62,131.3,0.18
271,2023-07-10T18:23:27+00:00,Orpat Cordless kettle,242.7,50.0,0.04,0.05,0.5,0.15
272,2023-07-10T18:23:27+00:00,Nova hair dryer,242.9,50.0,0.87,0.62,131.1,0.18
273,2023-07-10T18:23:29+00:00,Orpat Cordless kettle,242.6,50.0,0.04,0.05,0.5,0.15
274,2023-07-10T18:23:29+00:00,Nova hair dryer,242.7,50.0,0.87,0.62,131.0,0.18
275,2023-07-10T18:23:31+00:00,Orpat Cordless kettle,242.7,50.0,0.04,0.05,0.5,0.15
276,2023-07-10T18:23:31+00:00,Nova hair dryer,242.8,50.0,0.88,0.62,131.0,0.18
277,2023-07-10T18:23:33+00:00,Orpat Cordless kettle,242.7,50.0,0.04,0.05,0.5,0.15
278,2023-07-10T18:23:33+00:00,Nova hair dryer,242.8,50.0,0.88,0.61,131.1,0.18
279,2023-07-10T18:23:35+00:00,Orpat Cordless kettle,242.7,50.0,0.05,0.05,0.6,0.15
280,2023-07-10T18:23:35+00:00,Nova hair dryer,242.8,50.0,0.88,0.61,131.1,0.18
281,2023-07-10T18:23:37+00:00,Orpat Cordless kettle,242.5,50.0,0.04,0.05,0.5,0.15
282,2023-07-10T18:23:37+00:00,Nova hair dryer,242.6,50.0,0.88,0.61,130.9,0.18
283,2023-07-10T18:23:39+00:00,Orpat Cordless kettle,242.4,50.0,0.05,0.05,0.6,0.15
284,2023-07-10T18:23:39+00:00,Nova hair dryer,242.5,50.0,0.89,0.61,130.8,0.18
285,2023-07-10T18:23:41+00:00,Orpat Cordless kettle,239.9,50.0,0.95,4.41,1008.6,0.15
286,2023-07-10T18:23:41+00:00,Nova hair dryer,239.3,50.0,0.89,0.61,128.9,0.18
287,2023-07-10T18:23:43+00:00,Orpat Cordless kettle,239.0,50.0,1.0,5.97,1426.6,0.15
288,2023-07-10T18:23:43+00:00,Nova hair dryer,239.2,50.0,0.89,0.61,128.8,0.18
289,2023-07-10T18:23:45+00:00,Orpat Cordless kettle,238.7,50.0,1.0,5.96,1421.8,0.15
290,2023-07-10T18:23:45+00:00,Nova hair dryer,239.0,50.0,0.89,0.61,128.7,0.18
291,2023-07-10T18:23:47+00:00,Orpat Cordless kettle,238.4,50.0,1.0,5.93,1414.0,0.15
292,2023-07-10T18:23:47+00:00,Nova hair dryer,238.6,50.0,0.89,0.61,128.4,0.18
293,2023-07-10T18:23:49+00:00,Orpat Cordless kettle,238.5,50.0,1.0,5.93,1414.0,0.15
294,2023-07-10T18:23:49+00:00,Nova hair dryer,238.7,50.0,0.89,0.61,128.5,0.18
295,2023-07-10T18:23:51+00:00,Orpat Cordless kettle,238.5,50.0,1.0,5.93,1413.8,0.15
296,2023-07-10T18:23:51+00:00,Nova hair dryer,238.7,50.0,0.89,0.61,128.4,0.18
297,2023-07-10T18:23:53+00:00,Orpat Cordless kettle,238.4,50.0,1.0,5.93,1412.1,0.15
298,2023-07-10T18:23:53+00:00,Nova hair dryer,238.5,50.0,0.89,0.6,128.2,0.18
299,2023-07-10T18:23:55+00:00,Orpat Cordless kettle,238.4,50.0,1.0,5.92,1411.5,0.16
300,2023-07-10T18:23:55+00:00,Nova hair dryer,238.6,50.0,0.89,0.6,128.2,0.18
301,2023-07-10T18:23:57+00:00,Orpat Cordless kettle,238.6,50.0,1.0,5.92,1413.2,0.16
302,2023-07-10T18:23:57+00:00,Nova hair dryer,238.8,50.0,0.89,0.61,128.4,0.18
303,2023-07-10T18:23:59+00:00,Orpat Cordless kettle,239.1,50.0,1.0,5.93,1418.1,0.16
304,2023-07-10T18:23:59+00:00,Nova hair dryer,239.3,50.0,0.89,0.61,128.9,0.18
305,2023-07-10T18:24:01+00:00,Orpat Cordless kettle,238.8,50.0,1.0,5.92,1414.0,0.16
306,2023-07-10T18:24:01+00:00,Nova hair dryer,239.0,50.0,0.89,0.61,128.7,0.18
307,2023-07-10T18:24:03+00:00,Orpat Cordless kettle,238.8,50.0,1.0,5.92,1413.8,0.16
308,2023-07-10T18:24:03+00:00,Nova hair dryer,239.0,49.9,0.89,0.61,128.7,0.18
309,2023-07-10T18:24:05+00:00,Orpat Cordless kettle,238.6,50.0,1.0,5.92,1411.9,0.16
310,2023-07-10T18:24:05+00:00,Nova hair dryer,238.8,50.0,0.88,0.61,128.5,0.18
311,2023-07-10T18:24:07+00:00,Orpat Cordless kettle,238.7,50.0,1.0,5.92,1413.6,0.16
312,2023-07-10T18:24:07+00:00,Nova hair dryer,239.0,50.0,0.88,0.61,128.6,0.18
313,2023-07-10T18:24:09+00:00,Orpat Cordless kettle,238.8,50.0,1.0,5.92,1413.6,0.16
314,2023-07-10T18:24:09+00:00,Nova hair dryer,239.1,50.0,0.88,0.61,128.7,0.18
315,2023-07-10T18:24:11+00:00,Orpat Cordless kettle,239.0,49.9,1.0,5.93,1417.7,0.16
316,2023-07-10T18:24:11+00:00,Nova hair dryer,239.3,50.0,0.88,0.61,129.0,0.18
317,2023-07-10T18:24:13+00:00,Orpat Cordless kettle,239.1,49.9,1.0,5.93,1418.2,0.16
318,2023-07-10T18:24:13+00:00,Nova hair dryer,239.3,49.9,0.88,0.61,129.0,0.18
319,2023-07-10T18:24:15+00:00,Orpat Cordless kettle,238.9,49.9,1.0,5.93,1416.4,0.16
320,2023-07-10T18:24:15+00:00,Nova hair dryer,239.1,50.0,0.88,0.61,128.8,0.18
321,2023-07-10T18:24:17+00:00,Orpat Cordless kettle,238.9,50.0,1.0,5.93,1416.3,0.16
322,2023-07-10T18:24:17+00:00,Nova hair dryer,239.1,49.9,0.88,0.61,128.8,0.18
323,2023-07-10T18:24:19+00:00,Orpat Cordless kettle,239.0,50.0,1.0,5.93,1416.9,0.17
324,2023-07-10T18:24:19+00:00,Nova hair dryer,239.2,49.9,0.88,0.61,128.8,0.18
325,2023-07-10T18:24:22+00:00,Orpat Cordless kettle,238.9,49.9,1.0,5.93,1416.7,0.17
326,2023-07-10T18:24:22+00:00,Nova hair dryer,239.1,49.9,0.88,0.61,128.7,0.18
327,2023-07-10T18:24:24+00:00,Orpat Cordless kettle,238.8,50.0,1.0,5.92,1414.5,0.17
328,2023-07-10T18:24:24+00:00,Nova hair dryer,239.0,49.9,0.88,0.61,128.6,0.18
329,2023-07-10T18:24:26+00:00,Orpat Cordless kettle,238.8,50.0,1.0,5.92,1413.8,0.17
330,2023-07-10T18:24:26+00:00,Nova hair dryer,239.0,49.9,0.88,0.61,128.6,0.18
331,2023-07-10T18:24:28+00:00,Orpat Cordless kettle,238.7,50.0,1.0,5.92,1413.5,0.17
332,2023-07-10T18:24:28+00:00,Nova hair dryer,238.9,49.9,0.89,0.61,128.6,0.18
333,2023-07-10T18:24:30+00:00,Orpat Cordless kettle,238.7,50.0,1.0,5.92,1413.3,0.17
334,2023-07-10T18:24:30+00:00,Nova hair dryer,238.9,49.9,0.88,0.61,128.5,0.18
335,2023-07-10T18:24:32+00:00,Orpat Cordless kettle,238.6,50.0,1.0,5.92,1412.1,0.17
336,2023-07-10T18:24:32+00:00,Nova hair dryer,238.8,50.0,0.88,0.61,128.5,0.18
337,2023-07-10T18:24:34+00:00,Orpat Cordless kettle,238.5,50.0,1.0,5.91,1410.1,0.17
338,2023-07-10T18:24:34+00:00,Nova hair dryer,238.7,50.0,0.88,0.61,128.4,0.18
339,2023-07-10T18:24:36+00:00,Orpat Cordless kettle,238.5,50.0,1.0,5.92,1411.1,0.17
340,2023-07-10T18:24:36+00:00,Nova hair dryer,238.7,50.0,0.88,0.61,128.4,0.18
341,2023-07-10T18:24:38+00:00,Orpat Cordless kettle,238.6,49.9,1.0,5.92,1412.3,0.17
342,2023-07-10T18:24:38+00:00,Nova hair dryer,238.9,50.0,0.88,0.61,128.5,0.18
343,2023-07-10T18:24:40+00:00,Orpat Cordless kettle,238.9,50.0,1.0,5.93,1415.8,0.17
344,2023-07-10T18:24:40+00:00,Nova hair dryer,239.1,49.9,0.88,0.61,128.7,0.18
345,2023-07-10T18:24:42+00:00,Orpat Cordless kettle,238.7,49.9,1.0,5.92,1413.7,0.17
346,2023-07-10T18:24:42+00:00,Nova hair dryer,238.9,49.9,0.89,0.61,128.5,0.18
347,2023-07-10T18:24:44+00:00,Orpat Cordless kettle,238.7,50.0,1.0,5.92,1414.0,0.17
348,2023-07-10T18:24:44+00:00,Nova hair dryer,239.0,49.9,0.89,0.61,128.6,0.18
349,2023-07-10T18:24:46+00:00,Orpat Cordless kettle,238.8,49.9,1.0,5.92,1414.0,0.17
350,2023-07-10T18:24:46+00:00,Nova hair dryer,239.0,50.0,0.89,0.61,128.7,0.18
351,2023-07-10T18:24:48+00:00,Orpat Cordless kettle,238.8,49.9,1.0,5.93,1414.5,0.17
352,2023-07-10T18:24:48+00:00,Nova hair dryer,239.0,50.0,0.88,0.61,128.6,0.18
353,2023-07-10T18:24:50+00:00,Orpat Cordless kettle,238.8,50.0,1.0,5.92,1414.5,0.18
354,2023-07-10T18:24:50+00:00,Nova hair dryer,239.0,50.0,0.88,0.61,128.7,0.18
355,2023-07-10T18:24:52+00:00,Orpat Cordless kettle,238.9,50.0,1.0,5.93,1415.7,0.18
356,2023-07-10T18:24:52+00:00,Nova hair dryer,239.1,50.0,0.88,0.61,128.7,0.18
357,2023-07-10T18:24:54+00:00,Orpat Cordless kettle,238.7,49.9,1.0,5.92,1413.8,0.18
358,2023-07-10T18:24:54+00:00,Nova hair dryer,238.9,50.0,0.88,0.61,128.6,0.18
359,2023-07-10T18:24:56+00:00,Orpat Cordless kettle,238.5,50.0,1.0,5.92,1411.2,0.18
360,2023-07-10T18:24:56+00:00,Nova hair dryer,238.7,49.9,0.88,0.61,128.4,0.18
361,2023-07-10T18:24:58+00:00,Orpat Cordless kettle,238.6,49.9,1.0,5.92,1412.9,0.18
362,2023-07-10T18:24:58+00:00,Nova hair dryer,238.8,50.0,0.88,0.61,128.5,0.18
363,2023-07-10T18:25:00+00:00,Orpat Cordless kettle,238.6,50.0,1.0,5.92,1411.6,0.18
364,2023-07-10T18:25:00+00:00,Nova hair dryer,238.9,49.9,0.88,0.61,128.5,0.18
365,2023-07-10T18:25:02+00:00,Orpat Cordless kettle,238.7,49.9,1.0,5.92,1411.5,0.18
366,2023-07-10T18:25:02+00:00,Nova hair dryer,238.9,49.9,0.88,0.61,128.6,0.18
367,2023-07-10T18:25:04+00:00,Orpat Cordless kettle,238.7,50.0,1.0,5.92,1411.6,0.18
368,2023-07-10T18:25:04+00:00,Nova hair dryer,238.9,50.0,0.89,0.61,128.6,0.18
369,2023-07-10T18:25:06+00:00,Orpat Cordless kettle,238.7,50.0,1.0,5.92,1411.9,0.18
370,2023-07-10T18:25:06+00:00,Nova hair dryer,238.7,50.0,0.89,0.61,128.4,0.18
371,2023-07-10T18:25:08+00:00,Orpat Cordless kettle,238.5,50.0,1.0,5.91,1409.4,0.18
372,2023-07-10T18:25:08+00:00,Nova hair dryer,238.7,49.9,0.89,0.61,128.4,0.18
373,2023-07-10T18:25:10+00:00,Orpat Cordless kettle,238.4,49.9,1.0,5.91,1407.9,0.18
374,2023-07-10T18:25:10+00:00,Nova hair dryer,238.6,49.9,0.9,0.75,162.3,0.18
375,2023-07-10T18:25:12+00:00,Orpat Cordless kettle,238.1,49.9,1.0,5.9,1405.0,0.18
376,2023-07-10T18:25:12+00:00,Nova hair dryer,238.4,49.9,1.0,1.13,269.3,0.18
377,2023-07-10T18:25:14+00:00,Orpat Cordless kettle,238.6,50.0,1.0,5.91,1410.0,0.19
378,2023-07-10T18:25:14+00:00,Nova hair dryer,238.8,49.9,0.88,0.61,128.3,0.18
379,2023-07-10T18:25:16+00:00,Orpat Cordless kettle,238.4,50.0,1.0,5.91,1407.4,0.19
380,2023-07-10T18:25:16+00:00,Nova hair dryer,238.6,49.9,0.88,0.61,128.0,0.18
381,2023-07-10T18:25:18+00:00,Orpat Cordless kettle,238.2,49.9,1.0,5.9,1406.2,0.19
382,2023-07-10T18:25:18+00:00,Nova hair dryer,238.4,49.9,0.88,0.61,127.8,0.18
383,2023-07-10T18:25:20+00:00,Orpat Cordless kettle,238.1,49.9,1.0,5.9,1403.9,0.19
384,2023-07-10T18:25:20+00:00,Nova hair dryer,238.3,49.9,0.89,0.61,127.8,0.18
385,2023-07-10T18:25:22+00:00,Orpat Cordless kettle,238.2,49.9,1.0,5.9,1405.0,0.19
386,2023-07-10T18:25:22+00:00,Nova hair dryer,238.5,49.9,0.89,0.6,127.9,0.18
387,2023-07-10T18:25:24+00:00,Orpat Cordless kettle,238.2,49.9,1.0,5.9,1404.7,0.19
388,2023-07-10T18:25:24+00:00,Nova hair dryer,238.4,50.0,0.89,0.6,127.8,0.18
389,2023-07-10T18:25:26+00:00,Orpat Cordless kettle,238.1,50.0,1.0,5.9,1404.3,0.19
390,2023-07-10T18:25:26+00:00,Nova hair dryer,238.3,50.0,0.88,0.61,127.8,0.18
391,2023-07-10T18:25:28+00:00,Orpat Cordless kettle,238.1,50.0,1.0,5.9,1403.9,0.19
392,2023-07-10T18:25:28+00:00,Nova hair dryer,238.3,49.9,0.88,0.61,127.7,0.18
393,2023-07-10T18:25:30+00:00,Orpat Cordless kettle,238.3,50.0,1.0,5.91,1408.1,0.19
394,2023-07-10T18:25:30+00:00,Nova hair dryer,238.7,49.9,0.88,0.61,128.1,0.18
395,2023-07-10T18:25:33+00:00,Orpat Cordless kettle,238.5,50.0,1.0,5.91,1409.1,0.19
396,2023-07-10T18:25:33+00:00,Nova hair dryer,238.7,49.9,0.88,0.61,128.1,0.18
397,2023-07-10T18:25:35+00:00,Orpat Cordless kettle,238.5,50.0,1.0,5.91,1409.8,0.19
398,2023-07-10T18:25:35+00:00,Nova hair dryer,238.7,49.9,0.88,0.61,128.1,0.18
399,2023-07-10T18:25:37+00:00,Orpat Cordless kettle,238.8,49.9,1.0,5.92,1414.4,0.19
400,2023-07-10T18:25:37+00:00,Nova hair dryer,239.0,49.9,0.88,0.61,128.4,0.18
401,2023-07-10T18:25:39+00:00,Orpat Cordless kettle,238.3,49.9,1.0,5.91,1408.6,0.19
402,2023-07-10T18:25:39+00:00,Nova hair dryer,238.5,50.0,0.89,0.6,127.8,0.18
403,2023-07-10T18:25:41+00:00,Orpat Cordless kettle,237.8,50.0,1.0,5.91,1404.7,0.19
404,2023-07-10T18:25:41+00:00,Nova hair dryer,238.0,50.0,0.89,0.6,127.4,0.18
405,2023-07-10T18:25:43+00:00,Orpat Cordless kettle,238.1,50.0,1.0,5.91,1406.9,0.2
406,2023-07-10T18:25:43+00:00,Nova hair dryer,238.3,49.9,0.89,0.6,127.7,0.18
407,2023-07-10T18:25:45+00:00,Orpat Cordless kettle,238.2,49.9,1.0,5.91,1408.3,0.2
408,2023-07-10T18:25:45+00:00,Nova hair dryer,238.4,50.0,0.89,0.61,127.8,0.18
409,2023-07-10T18:25:47+00:00,Orpat Cordless kettle,238.2,50.0,1.0,5.91,1407.5,0.2
410,2023-07-10T18:25:47+00:00,Nova hair dryer,238.4,49.9,0.88,0.61,127.8,0.18
411,2023-07-10T18:25:49+00:00,Orpat Cordless kettle,238.2,50.0,1.0,5.91,1407.6,0.2
412,2023-07-10T18:25:49+00:00,Nova hair dryer,238.4,50.0,0.88,0.61,127.8,0.18
413,2023-07-10T18:25:51+00:00,Orpat Cordless kettle,238.0,50.0,1.0,5.9,1404.8,0.2
414,2023-07-10T18:25:51+00:00,Nova hair dryer,238.2,49.9,0.88,0.61,127.6,0.18
415,2023-07-10T18:25:53+00:00,Orpat Cordless kettle,238.1,50.0,1.0,5.91,1406.4,0.2
416,2023-07-10T18:25:53+00:00,Nova hair dryer,238.3,49.9,0.88,0.61,127.6,0.18
417,2023-07-10T18:25:55+00:00,Orpat Cordless kettle,238.0,50.0,1.0,5.91,1406.5,0.2
418,2023-07-10T18:25:55+00:00,Nova hair dryer,238.3,50.0,0.88,0.61,127.6,0.18
419,2023-07-10T18:25:57+00:00,Orpat Cordless kettle,238.1,50.0,1.0,5.91,1406.4,0.2
420,2023-07-10T18:25:57+00:00,Nova hair dryer,238.3,50.0,0.88,0.61,127.6,0.18
421,2023-07-10T18:25:59+00:00,Orpat Cordless kettle,238.0,50.0,1.0,5.91,1405.9,0.2
422,2023-07-10T18:25:59+00:00,Nova hair dryer,238.2,49.9,0.88,0.61,127.5,0.18
423,2023-07-10T18:26:01+00:00,Orpat Cordless kettle,238.0,50.0,1.0,5.91,1406.4,0.2
424,2023-07-10T18:26:01+00:00,Nova hair dryer,238.2,49.9,0.88,0.61,127.5,0.18
425,2023-07-10T18:26:03+00:00,Orpat Cordless kettle,238.2,49.9,1.0,5.92,1409.1,0.2
426,2023-07-10T18:26:03+00:00,Nova hair dryer,238.5,50.0,0.89,0.6,127.9,0.18
427,2023-07-10T18:26:05+00:00,Orpat Cordless kettle,238.4,49.9,1.0,5.92,1411.0,0.2
428,2023-07-10T18:26:05+00:00,Nova hair dryer,238.6,50.0,0.89,0.6,128.0,0.18
429,2023-07-10T18:26:07+00:00,Orpat Cordless kettle,238.4,49.9,1.0,5.92,1410.7,0.2
430,2023-07-10T18:26:07+00:00,Nova hair dryer,238.6,50.0,0.89,0.6,128.0,0.18
431,2023-07-10T18:26:09+00:00,Orpat Cordless kettle,238.5,50.0,1.0,5.92,1411.5,0.2
432,2023-07-10T18:26:09+00:00,Nova hair dryer,238.7,49.9,0.89,0.6,128.0,0.18
433,2023-07-10T18:26:11+00:00,Orpat Cordless kettle,238.7,50.0,1.0,5.92,1413.9,0.21
434,2023-07-10T18:26:11+00:00,Nova hair dryer,238.9,50.0,0.89,0.61,128.3,0.18
435,2023-07-10T18:26:13+00:00,Orpat Cordless kettle,238.8,50.0,1.0,5.93,1415.0,0.21
436,2023-07-10T18:26:13+00:00,Nova hair dryer,239.0,49.9,0.89,0.61,128.4,0.18
437,2023-07-10T18:26:15+00:00,Orpat Cordless kettle,239.0,50.0,1.0,5.93,1416.8,0.21
438,2023-07-10T18:26:15+00:00,Nova hair dryer,239.2,50.0,0.88,0.61,128.6,0.18
439,2023-07-10T18:26:17+00:00,Orpat Cordless kettle,239.0,50.0,1.0,5.93,1416.7,0.21
440,2023-07-10T18:26:17+00:00,Nova hair dryer,239.2,50.0,0.88,0.61,128.6,0.18
441,2023-07-10T18:26:19+00:00,Orpat Cordless kettle,239.2,50.0,1.0,5.93,1418.7,0.21
442,2023-07-10T18:26:19+00:00,Nova hair dryer,239.4,50.0,0.88,0.61,128.8,0.18
443,2023-07-10T18:26:21+00:00,Orpat Cordless kettle,239.3,50.0,1.0,5.93,1419.5,0.21
444,2023-07-10T18:26:21+00:00,Nova hair dryer,239.5,50.0,0.88,0.61,128.9,0.18
445,2023-07-10T18:26:23+00:00,Orpat Cordless kettle,239.3,50.0,1.0,5.94,1420.6,0.21
446,2023-07-10T18:26:23+00:00,Nova hair dryer,239.5,50.0,0.88,0.61,128.9,0.18
447,2023-07-10T18:26:25+00:00,Orpat Cordless kettle,239.3,50.0,1.0,5.94,1420.6,0.21
448,2023-07-10T18:26:25+00:00,Nova hair dryer,239.5,50.0,0.88,0.61,128.9,0.18
449,2023-07-10T18:26:27+00:00,Orpat Cordless kettle,239.1,50.0,1.0,5.93,1417.3,0.21
450,2023-07-10T18:26:27+00:00,Nova hair dryer,239.3,50.0,0.88,0.61,128.7,0.18
451,2023-07-10T18:26:29+00:00,Orpat Cordless kettle,239.2,50.0,1.0,5.93,1418.3,0.21
452,2023-07-10T18:26:29+00:00,Nova hair dryer,239.4,50.0,0.88,0.61,128.8,0.18
453,2023-07-10T18:26:31+00:00,Orpat Cordless kettle,239.2,50.0,1.0,5.93,1417.6,0.21
454,2023-07-10T18:26:31+00:00,Nova hair dryer,239.5,50.0,0.88,0.61,128.9,0.18
455,2023-07-10T18:26:33+00:00,Orpat Cordless kettle,239.0,50.0,1.0,5.92,1415.8,0.22
456,2023-07-10T18:26:33+00:00,Nova hair dryer,239.2,49.9,0.88,0.61,128.7,0.18
457,2023-07-10T18:26:35+00:00,Orpat Cordless kettle,239.0,50.0,1.0,5.92,1415.9,0.22
458,2023-07-10T18:26:35+00:00,Nova hair dryer,239.2,50.0,0.88,0.61,128.7,0.18
459,2023-07-10T18:26:37+00:00,Orpat Cordless kettle,238.9,50.0,1.0,5.92,1415.1,0.22
460,2023-07-10T18:26:37+00:00,Nova hair dryer,239.1,50.0,0.88,0.61,128.6,0.18
461,2023-07-10T18:26:39+00:00,Orpat Cordless kettle,239.1,50.0,1.0,5.93,1416.3,0.22
462,2023-07-10T18:26:39+00:00,Nova hair dryer,239.3,50.0,0.88,0.61,128.8,0.18
463,2023-07-10T18:26:41+00:00,Orpat Cordless kettle,239.2,50.0,1.0,5.93,1418.0,0.22
464,2023-07-10T18:26:41+00:00,Nova hair dryer,239.4,50.0,0.88,0.61,128.8,0.18
465,2023-07-10T18:26:43+00:00,Orpat Cordless kettle,239.2,50.0,1.0,5.93,1418.4,0.22
466,2023-07-10T18:26:43+00:00,Nova hair dryer,239.4,50.0,0.88,0.61,128.8,0.18
467,2023-07-10T18:26:45+00:00,Orpat Cordless kettle,239.3,50.0,1.0,5.93,1418.4,0.22
468,2023-07-10T18:26:45+00:00,Nova hair dryer,239.5,50.0,0.88,0.61,129.0,0.18
469,2023-07-10T18:26:48+00:00,Orpat Cordless kettle,239.2,50.0,1.0,5.93,1419.3,0.22
470,2023-07-10T18:26:48+00:00,Nova hair dryer,239.4,50.0,0.88,0.61,128.9,0.18
471,2023-07-10T18:26:50+00:00,Orpat Cordless kettle,239.2,50.0,1.0,5.93,1419.2,0.22
472,2023-07-10T18:26:50+00:00,Nova hair dryer,239.4,50.0,0.88,0.61,128.9,0.18
473,2023-07-10T18:26:52+00:00,Orpat Cordless kettle,239.5,50.0,1.0,5.94,1421.9,0.22
474,2023-07-10T18:26:52+00:00,Nova hair dryer,239.7,50.0,0.88,0.61,129.1,0.18
475,2023-07-10T18:26:54+00:00,Orpat Cordless kettle,239.3,50.0,1.0,5.94,1420.6,0.22
476,2023-07-10T18:26:54+00:00,Nova hair dryer,239.5,50.0,0.88,0.61,128.9,0.18
477,2023-07-10T18:26:56+00:00,Orpat Cordless kettle,239.1,50.0,1.0,5.93,1417.7,0.22
478,2023-07-10T18:26:56+00:00,Nova hair dryer,239.3,50.0,0.88,0.61,128.7,0.18
479,2023-07-10T18:26:58+00:00,Orpat Cordless kettle,239.1,50.0,1.0,5.93,1416.3,0.22
480,2023-07-10T18:26:58+00:00,Nova hair dryer,239.3,50.0,0.88,0.61,128.7,0.18
481,2023-07-10T18:27:00+00:00,Orpat Cordless kettle,239.2,50.0,1.0,5.93,1417.4,0.22
482,2023-07-10T18:27:00+00:00,Nova hair dryer,239.4,50.0,0.89,0.61,129.0,0.18
483,2023-07-10T18:27:02+00:00,Orpat Cordless kettle,239.1,50.0,1.0,5.92,1416.6,0.22
484,2023-07-10T18:27:02+00:00,Nova hair dryer,239.3,50.0,0.89,0.61,128.8,0.18
485,2023-07-10T18:27:04+00:00,Orpat Cordless kettle,238.8,50.0,1.0,5.92,1412.9,0.23
486,2023-07-10T18:27:04+00:00,Nova hair dryer,239.0,50.0,0.89,0.61,128.5,0.18
487,2023-07-10T18:27:06+00:00,Orpat Cordless kettle,238.8,50.0,1.0,5.92,1413.0,0.23
488,2023-07-10T18:27:06+00:00,Nova hair dryer,239.0,50.0,0.89,0.61,128.5,0.18
489,2023-07-10T18:27:08+00:00,Orpat Cordless kettle,238.9,50.0,1.0,5.94,1417.9,0.23
490,2023-07-10T18:27:08+00:00,Nova hair dryer,239.1,50.0,0.88,0.61,128.6,0.18
491,2023-07-10T18:27:10+00:00,Orpat Cordless kettle,239.0,50.0,1.0,5.94,1419.2,0.23
492,2023-07-10T18:27:10+00:00,Nova hair dryer,239.2,50.0,0.88,0.61,128.7,0.18
493,2023-07-10T18:27:12+00:00,Orpat Cordless kettle,239.2,50.0,1.0,5.94,1421.2,0.23
494,2023-07-10T18:27:12+00:00,Nova hair dryer,239.4,50.0,0.88,0.61,128.9,0.18
495,2023-07-10T18:27:14+00:00,Orpat Cordless kettle,239.2,50.0,1.0,5.94,1421.3,0.23
496,2023-07-10T18:27:14+00:00,Nova hair dryer,239.4,50.0,0.88,0.61,128.9,0.18
497,2023-07-10T18:27:16+00:00,Orpat Cordless kettle,239.0,50.0,1.0,5.94,1418.9,0.23
498,2023-07-10T18:27:16+00:00,Nova hair dryer,239.2,50.0,0.88,0.61,128.7,0.18
499,2023-07-10T18:27:18+00:00,Orpat Cordless kettle,239.0,50.0,1.0,5.94,1420.3,0.23
500,2023-07-10T18:27:18+00:00,Nova hair dryer,239.2,50.0,0.88,0.61,128.8,0.18
501,2023-07-10T18:27:20+00:00,Orpat Cordless kettle,239.1,50.0,1.0,5.94,1421.1,0.23
502,2023-07-10T18:27:20+00:00,Nova hair dryer,239.3,50.0,0.88,0.61,128.7,0.18
503,2023-07-10T18:27:22+00:00,Orpat Cordless kettle,239.2,50.0,1.0,5.95,1421.7,0.23
504,2023-07-10T18:27:22+00:00,Nova hair dryer,239.4,50.0,0.88,0.61,128.9,0.18
505,2023-07-10T18:27:24+00:00,Orpat Cordless kettle,239.3,50.0,1.0,5.95,1422.8,0.23
506,2023-07-10T18:27:24+00:00,Nova hair dryer,239.5,50.0,0.88,0.61,129.0,0.18
507,2023-07-10T18:27:26+00:00,Orpat Cordless kettle,239.4,50.0,1.0,5.95,1424.4,0.23
508,2023-07-10T18:27:26+00:00,Nova hair dryer,239.6,50.0,0.88,0.61,129.1,0.18
509,2023-07-10T18:27:28+00:00,Orpat Cordless kettle,239.2,50.0,1.0,5.95,1422.2,0.23
510,2023-07-10T18:27:28+00:00,Nova hair dryer,239.4,50.0,0.88,0.61,128.9,0.18
511,2023-07-10T18:27:32+00:00,Orpat Cordless kettle,240.3,50.0,1.0,5.97,1434.8,0.24
512,2023-07-10T18:27:32+00:00,Nova hair dryer,240.5,50.0,0.89,0.61,130.1,0.19
513,2023-07-10T18:27:34+00:00,Orpat Cordless kettle,240.3,50.0,1.0,5.97,1434.9,0.25
514,2023-07-10T18:27:34+00:00,Nova hair dryer,240.5,50.0,0.89,0.61,130.2,0.19
515,2023-07-10T18:27:36+00:00,Orpat Cordless kettle,240.3,50.0,1.0,5.97,1434.0,0.25
516,2023-07-10T18:27:36+00:00,Nova hair dryer,240.5,50.0,0.89,0.61,130.1,0.19
517,2023-07-10T18:27:38+00:00,Orpat Cordless kettle,240.3,50.0,1.0,5.96,1433.3,0.25
518,2023-07-10T18:27:38+00:00,Nova hair dryer,240.5,50.0,0.89,0.61,130.1,0.19
